,date,overall_aqi_value,main_pollutant,site_name,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance,population
187,2019-03-25,41,NO2,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,5,40,0.0,11.0,16,41.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
188,2019-03-26,47,NO2,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,7,44,1.0,13.0,28,47.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
189,2019-03-27,45,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,45,3.0,19.0,41,33.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
190,2019-03-28,51,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,39,0.0,18.0,51,21.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
191,2019-03-29,39,Ozone,GRAFTON,55-089-0008,AQS,5,39,0.0,14.0,37,33.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
192,2019-03-30,41,Ozone,BAYSIDE,55-079-0085,AQS,3,41,0.0,10.0,31,18.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
193,2019-03-31,42,Ozone,GRAFTON,55-089-0008,AQS,3,42,0.0,6.0,18,24.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
194,2019-04-01,42,Ozone,GRAFTON,55-089-0008,AQS,5,42,1.0,18.0,38,36.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
195,2019-04-02,42,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,38,0.0,17.0,42,24.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
196,2019-04-03,44,Ozone,GRAFTON,55-089-0008,AQS,3,44,0.0,15.0,28,34.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
197,2019-04-04,43,Ozone,GRAFTON,55-089-0008,AQS,3,43,0.0,16.0,37,21.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
198,2019-04-05,63,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,38,0.0,24.0,63,24.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
199,2019-04-06,76,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,43,0.0,30.0,76,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
200,2019-04-07,69,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,5,40,0.0,24.0,69,32.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
201,2019-04-08,48,Ozone,GRAFTON,55-089-0008,AQS,3,48,0.0,14.0,33,22.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
202,2019-04-09,44,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,44,0.0,8.0,14,30.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
203,2019-04-10,38,Ozone,GRAFTON,55-089-0008,AQS,3,38,0.0,5.0,13,4.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
204,2019-04-11,41,Ozone,GRAFTON,55-089-0008,AQS,2,41,0.0,9.0,27,12.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
205,2019-04-12,35,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,3,35,0.0,16.0,27,19.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
206,2019-04-13,41,Ozone,GRAFTON,55-089-0008,AQS,3,41,0.0,11.0,23,10.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
207,2019-04-14,44,Ozone,GRAFTON,55-089-0008,AQS,3,44,0.0,6.0,16,11.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
208,2019-04-15,49,Ozone,GRAFTON,55-089-0008,AQS,3,49,0.0,17.0,30,30.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
209,2019-04-16,49,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,3,38,0.0,18.0,49,29.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
210,2019-04-17,69,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,37,0.0,30.0,69,21.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
211,2019-04-18,36,Ozone,GRAFTON,55-089-0008,AQS,3,36,0.0,11.0,28,20.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
212,2019-04-19,44,Ozone,BAYSIDE,55-079-0085,AQS,3,44,0.0,10.0,13,17.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
213,2019-04-20,44,Ozone,GRAFTON,55-089-0008,AQS,5,44,1.0,8.0,26,39.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
214,2019-04-21,71,Ozone,GRAFTON,55-089-0008,AQS,5,71,1.0,22.0,49,38.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
215,2019-04-22,61,Ozone,GRAFTON,55-089-0008,AQS,3,61,0.0,22.0,38,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
216,2019-04-23,43,Ozone,GRAFTON,55-089-0008,AQS,3,43,0.0,8.0,19,23.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
217,2019-04-24,45,Ozone,GRAFTON,55-089-0008,AQS,3,45,0.0,16.0,35,34.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
218,2019-04-25,54,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,5,49,1.0,23.0,54,33.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
219,2019-04-26,44,Ozone,GRAFTON,55-089-0008,AQS,3,44,0.0,15.0,25,17.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
220,2019-04-27,44,Ozone,BAYSIDE,55-079-0085,AQS,3,44,0.0,7.0,19,11.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
221,2019-04-28,44,Ozone,GRAFTON,55-089-0008,AQS,3,44,0.0,9.0,23,18.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
222,2019-04-29,45,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,5,39,0.0,15.0,45,24.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
223,2019-04-30,39,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,5,35,0.0,12.0,39,18.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
224,2019-05-01,36,Ozone,BAYSIDE,55-079-0085,AQS,5,36,0.0,9.0,30,30.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
225,2019-05-02,45,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,33,0.0,13.0,45,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
226,2019-05-03,35,Ozone,GRAFTON,55-089-0008,AQS,5,35,0.0,12.0,33,29.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
227,2019-05-04,44,Ozone,GRAFTON,55-089-0008,AQS,5,44,7.0,14.0,41,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
228,2019-05-05,61,Ozone,GRAFTON,55-089-0008,AQS,5,61,3.0,15.0,43,11.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
229,2019-05-06,41,Ozone,GRAFTON,55-089-0008,AQS,5,41,0.0,9.0,24,23.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
230,2019-05-07,37,Ozone,GRAFTON,55-089-0008,AQS,5,37,0.0,8.0,14,19.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
231,2019-05-08,40,Ozone,GRAFTON,55-089-0008,AQS,3,40,0.0,13.0,27,10.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
232,2019-05-09,36,Ozone,GRAFTON,55-089-0008,AQS,5,36,0.0,12.0,29,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
233,2019-05-10,36,Ozone,GRAFTON,55-089-0008,AQS,3,36,0.0,6.0,15,24.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
234,2019-05-11,41,Ozone,GRAFTON,55-089-0008,AQS,3,41,0.0,8.0,25,30.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
235,2019-05-12,42,Ozone,BAYSIDE,55-079-0085,AQS,3,42,0.0,8.0,25,15.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
236,2019-05-13,43,Ozone,GRAFTON,55-089-0008,AQS,3,43,0.0,12.0,28,30.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
237,2019-05-14,49,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,49,0.0,19.0,35,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
238,2019-05-15,77,Ozone,BAYSIDE,55-079-0085,AQS,3,77,0.0,27.0,55,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
239,2019-05-16,52,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,6,48,1.0,21.0,52,29.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
240,2019-05-17,31,Ozone,GRAFTON,55-089-0008,AQS,5,31,0.0,6.0,13,16.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
241,2019-05-18,38,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,30,0.0,14.0,38,16.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
242,2019-05-19,45,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,2,45,0.0,10.0,23,7.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
243,2019-05-20,31,Ozone,GRAFTON,55-089-0008,AQS,3,31,0.0,6.0,11,27.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
244,2019-05-21,33,Ozone,GRAFTON,55-089-0008,AQS,3,33,0.0,16.0,21,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
245,2019-05-22,58,Ozone,BAYSIDE,55-079-0085,AQS,3,58,0.0,21.0,32,17.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
246,2019-05-23,41,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,41,1.0,22.0,29,10.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
247,2019-05-24,34,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,34,0.0,12.0,29,29.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
248,2019-05-25,45,Ozone,BAYSIDE,55-079-0085,AQS,3,45,0.0,15.0,33,18.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
249,2019-05-26,34,Ozone,BAYSIDE,55-079-0085,AQS,3,34,0.0,11.0,24,16.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
250,2019-05-27,39,PM2.5,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,34,0.0,14.0,39,18.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
251,2019-05-28,36,Ozone,BAYSIDE,55-079-0085,AQS,5,36,0.0,13.0,32,22.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
252,2019-05-29,43,PM2.5,MILWAUKEE - COLLEGE AVE. NR,55-079-0056,AQS,5,36,0.0,16.0,43,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
253,2019-05-30,45,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,6,45,1.0,16.0,28,37.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
254,2019-05-31,67,Ozone,BAYSIDE,55-079-0085,AQS,6,67,0.0,32.0,56,28.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
255,2019-06-01,55,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,43,0.0,21.0,55,21.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
256,2019-06-02,34,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,34,0.0,12.0,29,18.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
257,2019-06-03,29,Ozone,BAYSIDE,55-079-0085,AQS,2,29,0.0,11.0,15,11.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
258,2019-06-04,61,Ozone,HARRINGTON BEACH PARK,55-089-0009,AQS,5,61,3.0,21.0,49,38.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
259,2019-06-05,51,Ozone,BAYSIDE,55-079-0085,AQS,5,51,0.0,21.0,45,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
260,2019-06-06,45,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,45,0.0,16.0,40,23.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
261,2019-06-07,50,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,50,0.0,19.0,43,30.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
262,2019-06-08,51,Ozone,GRAFTON,55-089-0008,AQS,5,51,1.0,20.0,47,31.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
263,2019-06-09,53,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,44,0.0,19.0,53,22.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
264,2019-06-10,37,Ozone,BAYSIDE,55-079-0085,AQS,5,37,0.0,15.0,22,30.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
265,2019-06-11,50,Ozone,BAYSIDE,55-079-0085,AQS,5,50,1.0,23.0,38,32.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
266,2019-06-12,44,Ozone,BAYSIDE,55-079-0085,AQS,3,44,0.0,13.0,31,24.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
267,2019-06-13,32,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,32,0.0,15.0,21,17.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
268,2019-06-14,51,Ozone,BAYSIDE,55-079-0085,AQS,3,51,0.0,19.0,29,23.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
269,2019-06-15,38,Ozone,BAYSIDE,55-079-0085,AQS,3,38,0.0,14.0,34,10.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
270,2019-06-16,27,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,2,27,0.0,9.0,24,15.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
271,2019-06-17,33,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,33,0.0,14.0,30,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
272,2019-06-18,48,Ozone,GRAFTON,55-089-0008,AQS,3,48,0.0,15.0,42,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
273,2019-06-19,32,Ozone,BAYSIDE,55-079-0085,AQS,3,32,0.0,10.0,31,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
274,2019-06-20,40,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,27,1.0,15.0,40,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
275,2019-06-21,32,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,30,1.0,16.0,32,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
276,2019-06-22,44,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,44,1.0,19.0,32,12.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
277,2019-06-23,47,Ozone,BAYSIDE,55-079-0085,AQS,2,47,0.0,13.0,37,13.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
278,2019-06-24,39,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,3,39,1.0,20.0,30,27.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
279,2019-06-25,45,Ozone,BAYSIDE,55-079-0085,AQS,5,45,1.0,28.0,36,23.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
280,2019-06-26,71,Ozone,GRAFTON,55-089-0008,AQS,5,71,0.0,22.0,40,45.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
281,2019-06-27,108,Ozone,GRAFTON,55-089-0008,AQS,6,108,1.0,20.0,52,44.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
282,2019-06-28,50,Ozone,BAYSIDE,55-079-0085,AQS,3,50,1.0,14.0,32,39.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
283,2019-06-29,64,Ozone,GRAFTON,55-089-0008,AQS,5,64,1.0,17.0,40,31.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
284,2019-06-30,46,Ozone,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,3,46,3.0,16.0,38,28.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
285,2019-07-01,51,Ozone,GRAFTON,55-089-0008,AQS,5,51,1.0,18.0,30,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
286,2019-07-02,51,Ozone,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,5,51,1.0,22.0,37,27.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
287,2019-07-03,44,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,44,0.0,14.0,28,15.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
288,2019-07-04,71,Ozone,BAYSIDE,55-079-0085,AQS,5,71,1.0,16.0,62,12.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
289,2019-07-05,77,Ozone,BAYSIDE,55-079-0085,AQS,5,77,0.0,18.0,44,14.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
290,2019-07-06,79,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,6,41,0.0,28.0,79,8.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
291,2019-07-07,58,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,28,0.0,19.0,58,11.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
292,2019-07-08,58,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,34,0.0,25.0,58,35.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
293,2019-07-09,115,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,115,3.0,34.0,64,32.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
294,2019-07-10,53,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,6,47,1.0,24.0,53,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
295,2019-07-11,40,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,40,0.0,15.0,28,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
296,2019-07-12,45,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,6,45,1.0,19.0,37,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
297,2019-07-13,44,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,38,0.0,23.0,44,9.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
298,2019-07-14,41,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,37,3.0,15.0,41,12.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
299,2019-07-15,40,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,39,1.0,27.0,40,19.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
300,2019-07-16,48,Ozone,GRAFTON,55-089-0008,AQS,3,48,0.0,22.0,43,27.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
301,2019-07-17,49,Ozone,GRAFTON,55-089-0008,AQS,5,49,0.0,18.0,37,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
302,2019-07-18,46,Ozone,GRAFTON,55-089-0008,AQS,5,46,0.0,14.0,32,32.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
303,2019-07-19,47,Ozone,HARRINGTON BEACH PARK,55-089-0009,AQS,5,47,0.0,18.0,37,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
304,2019-07-20,38,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,38,0.0,8.0,20,12.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
305,2019-07-21,32,Ozone,GRAFTON,55-089-0008,AQS,3,32,0.0,10.0,21,9.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
306,2019-07-22,31,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,31,0.0,8.0,21,27.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
307,2019-07-23,43,PM2.5,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,5,39,0.0,14.0,43,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
308,2019-07-24,55,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,44,3.0,22.0,55,23.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
309,2019-07-25,90,Ozone,HARRINGTON BEACH PARK,55-089-0009,AQS,6,90,1.0,25.0,56,30.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
310,2019-07-26,93,Ozone,GRAFTON,55-089-0008,AQS,5,93,1.0,24.0,55,29.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
311,2019-07-27,58,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,58,0.0,25.0,56,9.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
312,2019-07-28,61,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,61,3.0,24.0,57,11.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
313,2019-07-29,41,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,41,3.0,19.0,37,21.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
314,2019-07-30,31,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,31,0.0,10.0,19,20.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
315,2019-07-31,31,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,31,0.0,13.0,20,24.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
316,2019-08-01,44,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,44,0.0,20.0,28,27.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
317,2019-08-02,67,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,6,67,1.0,23.0,39,30.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
318,2019-08-03,44,Ozone,BAYSIDE,55-079-0085,AQS,5,44,0.0,17.0,39,29.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
319,2019-08-04,39,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,39,0.0,14.0,37,13.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
320,2019-08-05,48,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,48,0.0,21.0,41,22.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
321,2019-08-06,42,Ozone,GRAFTON,55-089-0008,AQS,3,42,0.0,14.0,25,28.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
322,2019-08-07,40,Ozone,BAYSIDE,55-079-0085,AQS,5,40,0.0,19.0,33,20.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
323,2019-08-08,31,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,31,0.0,14.0,29,20.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
324,2019-08-09,28,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,6,28,0.0,15.0,25,20.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
325,2019-08-10,37,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,37,0.0,16.0,29,13.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
326,2019-08-11,61,Ozone,GRAFTON,55-089-0008,AQS,5,61,1.0,14.0,33,24.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
327,2019-08-12,46,Ozone,GRAFTON,55-089-0008,AQS,5,46,0.0,18.0,42,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
328,2019-08-13,33,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,33,0.0,15.0,33,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
329,2019-08-14,28,Ozone,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,5,28,1.0,10.0,21,21.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
330,2019-08-15,28,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,28,7.0,11.0,21,20.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
331,2019-08-16,49,Ozone,HARRINGTON BEACH PARK,55-089-0009,AQS,5,49,7.0,19.0,30,25.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
332,2019-08-17,43,Ozone,GRAFTON,55-089-0008,AQS,5,43,3.0,16.0,32,15.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
333,2019-08-18,37,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,37,0.0,8.0,20,16.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
334,2019-08-19,40,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,40,0.0,16.0,24,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
335,2019-08-20,40,Ozone,GRAFTON,55-089-0008,AQS,5,40,0.0,13.0,37,26.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
336,2019-08-21,35,Ozone,MILWAUKEE - SIXTEENTH ST. HEALTH CENTER,55-079-0010,AQS,5,35,0.0,14.0,28,19.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
337,2019-08-22,26,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,26,0.0,12.0,20,20.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
338,2019-08-23,24,Ozone,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,5,24,0.0,8.0,15,19.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
339,2019-08-24,30,Ozone,GRAFTON,55-089-0008,AQS,5,30,0.0,15.0,27,17.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
340,2019-08-25,37,Ozone,HARRINGTON BEACH PARK,55-089-0009,AQS,2,37,0.0,15.0,30,6.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
341,2019-08-26,33,Ozone,GRAFTON,55-089-0008,AQS,3,33,0.0,9.0,23,14.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
342,2019-08-27,34,Ozone,BAYSIDE,55-079-0085,AQS,3,34,0.0,21.0,25,17.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
343,2019-08-28,32,PM2.5,WAUKESHA - CLEVELAND AVE,55-133-0027,AQS,3,29,0.0,32.0,32,23.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
344,2019-08-29,43,Ozone,BAYSIDE,55-079-0085,AQS,5,43,0.0,19.0,25,16.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
345,2019-08-30,39,Ozone,MILWAUKEE - SER DNR HDQRS,55-079-0026,AQS,5,39,0.0,16.0,28,32.0,43.0389,-87.9065,Milwaukee,2020-03-25,592025
