,date,overall_aqi_value,main_pollutant,site_name,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance
212,2019-04-22,35,PM2.5,Portland,41-051-0080,AQS,6.0,31,1,.,35,24.0,45.5051,-122.675,Portland,2020-03-23
213,2019-04-23,34,Ozone,Portland,41-051-0080,AQS,3.0,34,0,.,28,22.0,45.5051,-122.675,Portland,2020-03-23
214,2019-04-24,41,Ozone,Portland,41-051-0080,AQS,3.0,41,0,12,28,28.0,45.5051,-122.675,Portland,2020-03-23
215,2019-04-25,41,Ozone,Portland,41-051-0080,AQS,2.0,41,0,.,26,26.0,45.5051,-122.675,Portland,2020-03-23
216,2019-04-26,46,Ozone,Portland,53-011-0011,AirNow,2.0,46,0,.,25,28.0,45.5051,-122.675,Portland,2020-03-23
217,2019-04-27,36,Ozone,Portland,41-051-0080,AQS,2.0,36,.,11,18,14.0,45.5051,-122.675,Portland,2020-03-23
218,2019-04-28,38,Ozone,Portland,53-011-0011,AirNow,5.0,38,0,.,21,19.0,45.5051,-122.675,Portland,2020-03-23
219,2019-04-29,41,Ozone,Portland,41-051-0080,AQS,2.0,41,0,.,20,24.0,45.5051,-122.675,Portland,2020-03-23
220,2019-04-30,44,Ozone,Portland,41-051-0080,AQS,2.0,44,0,8,21,27.0,45.5051,-122.675,Portland,2020-03-23
221,2019-05-01,44,Ozone,Portland,41-005-0004,AQS,5.0,44,0,.,23,21.0,45.5051,-122.675,Portland,2020-03-23
222,2019-05-02,44,Ozone,Portland,41-005-0004,AQS,2.0,44,0,.,27,16.0,45.5051,-122.675,Portland,2020-03-23
223,2019-05-03,37,Ozone,Portland,41-005-0004,AQS,3.0,37,0,11,21,21.0,45.5051,-122.675,Portland,2020-03-23
224,2019-05-04,42,Ozone,Portland,41-005-0004,AQS,2.0,42,0,.,24,11.0,45.5051,-122.675,Portland,2020-03-23
225,2019-05-05,39,Ozone,Portland,41-005-0004,AQS,2.0,39,0,.,25,9.0,45.5051,-122.675,Portland,2020-03-23
226,2019-05-06,44,Ozone,Portland,41-005-0004,AQS,2.0,44,0,14,30,18.0,45.5051,-122.675,Portland,2020-03-23
227,2019-05-07,44,Ozone,Portland,41-005-0004,AQS,2.0,44,0,.,30,13.0,45.5051,-122.675,Portland,2020-03-23
228,2019-05-08,38,Ozone,Portland,41-005-0004,AQS,2.0,38,0,.,34,15.0,45.5051,-122.675,Portland,2020-03-23
229,2019-05-09,45,Ozone,Portland,41-005-0004,AQS,3.0,45,0,24,28,25.0,45.5051,-122.675,Portland,2020-03-23
230,2019-05-10,84,Ozone,Portland,41-005-0004,AQS,7.0,84,1,.,38,40.0,45.5051,-122.675,Portland,2020-03-23
231,2019-05-11,71,Ozone,Portland,53-011-0011,AQS,10.0,71,0,.,40,31.0,45.5051,-122.675,Portland,2020-03-23
232,2019-05-12,37,Ozone,Portland,53-011-0011,AQS,2.0,37,0,8,24,9.0,45.5051,-122.675,Portland,2020-03-23
233,2019-05-13,36,Ozone,Portland,41-009-0004,AQS,2.0,36,0,.,29,10.0,45.5051,-122.675,Portland,2020-03-23
234,2019-05-14,25,Ozone,Portland,41-009-0004,AQS,2.0,25,.,.,22,11.0,45.5051,-122.675,Portland,2020-03-23
235,2019-05-15,25,Ozone,Portland,53-011-0011,AQS,2.0,25,0,9,24,15.0,45.5051,-122.675,Portland,2020-03-23
236,2019-05-16,31,Ozone,Portland,41-005-0004,AQS,3.0,31,0,.,25,16.0,45.5051,-122.675,Portland,2020-03-23
237,2019-05-17,37,Ozone,Portland,41-005-0004,AQS,2.0,37,0,.,20,16.0,45.5051,-122.675,Portland,2020-03-23
238,2019-05-18,35,Ozone,Portland,53-011-0011,AQS,2.0,35,0,6,19,12.0,45.5051,-122.675,Portland,2020-03-23
239,2019-05-19,41,Ozone,Portland,41-005-0004,AQS,2.0,41,0,.,15,9.0,45.5051,-122.675,Portland,2020-03-23
240,2019-05-20,37,Ozone,Portland,41-005-0004,AQS,2.0,37,0,.,22,16.0,45.5051,-122.675,Portland,2020-03-23
241,2019-05-21,36,Ozone,Portland,41-005-0004,AQS,2.0,36,0,7,19,16.0,45.5051,-122.675,Portland,2020-03-23
242,2019-05-22,36,Ozone,Portland,41-005-0004,AQS,3.0,36,0,.,25,13.0,45.5051,-122.675,Portland,2020-03-23
243,2019-05-23,34,Ozone,Portland,41-005-0004,AQS,3.0,34,0,.,30,8.0,45.5051,-122.675,Portland,2020-03-23
244,2019-05-24,36,Ozone,Portland,41-005-0004,AQS,3.0,36,0,10,26,8.0,45.5051,-122.675,Portland,2020-03-23
245,2019-05-25,29,Ozone,Portland,41-005-0004,AQS,3.0,29,0,.,21,8.0,45.5051,-122.675,Portland,2020-03-23
246,2019-05-26,33,Ozone,Portland,41-005-0004,AQS,3.0,33,0,.,21,12.0,45.5051,-122.675,Portland,2020-03-23
247,2019-05-27,29,PM2.5,Portland,53-011-0024,AQS,3.0,27,0,9,29,6.0,45.5051,-122.675,Portland,2020-03-23
248,2019-05-28,53,PM2.5,Portland,41-067-0005,AQS,3.0,30,0,.,53,15.0,45.5051,-122.675,Portland,2020-03-23
249,2019-05-29,41,PM2.5,Portland,41-005-0004,AQS,2.0,39,0,.,41,7.0,45.5051,-122.675,Portland,2020-03-23
250,2019-05-30,37,Ozone,Portland,41-005-0004,AQS,2.0,37,0,9,35,7.0,45.5051,-122.675,Portland,2020-03-23
251,2019-05-31,37,Ozone,Portland,41-005-0004,AQS,3.0,37,0,.,33,10.0,45.5051,-122.675,Portland,2020-03-23
252,2019-06-01,35,Ozone,Portland,41-005-0004,AQS,3.0,35,0,.,22,10.0,45.5051,-122.675,Portland,2020-03-23
253,2019-06-02,40,Ozone,Portland,41-005-0004,AQS,2.0,40,0,11,26,12.0,45.5051,-122.675,Portland,2020-03-23
254,2019-06-03,41,Ozone,Portland,41-005-0004,AQS,2.0,41,0,.,20,11.0,45.5051,-122.675,Portland,2020-03-23
255,2019-06-04,43,Ozone,Portland,41-005-0004,AQS,3.0,43,0,.,20,19.0,45.5051,-122.675,Portland,2020-03-23
256,2019-06-05,30,Ozone,Portland,41-005-0004,AQS,2.0,30,0,10,18,15.0,45.5051,-122.675,Portland,2020-03-23
257,2019-06-06,31,Ozone,Portland,41-005-0004,AQS,3.0,31,0,.,16,24.0,45.5051,-122.675,Portland,2020-03-23
258,2019-06-07,30,Ozone,Portland,41-005-0004,AQS,2.0,30,0,.,16,13.0,45.5051,-122.675,Portland,2020-03-23
259,2019-06-08,33,Ozone,Portland,41-005-0004,AQS,2.0,33,0,7,19,9.0,45.5051,-122.675,Portland,2020-03-23
260,2019-06-09,42,Ozone,Portland,41-005-0004,AQS,2.0,42,0,.,19,10.0,45.5051,-122.675,Portland,2020-03-23
261,2019-06-10,37,Ozone,Portland,41-005-0004,AQS,2.0,37,0,.,18,19.0,45.5051,-122.675,Portland,2020-03-23
262,2019-06-11,45,Ozone,Portland,41-009-0004,AQS,2.0,45,0,10,17,19.0,45.5051,-122.675,Portland,2020-03-23
263,2019-06-12,90,Ozone,Portland,41-005-0004,AQS,3.0,90,0,.,31,30.0,45.5051,-122.675,Portland,2020-03-23
264,2019-06-13,43,Ozone,Portland,41-005-0004,AQS,2.0,43,0,.,26,16.0,45.5051,-122.675,Portland,2020-03-23
265,2019-06-14,31,Ozone,Portland,41-005-0004,AQS,1.0,31,0,8,16,16.0,45.5051,-122.675,Portland,2020-03-23
266,2019-06-15,32,Ozone,Portland,41-005-0004,AQS,1.0,32,0,.,20,8.0,45.5051,-122.675,Portland,2020-03-23
267,2019-06-16,35,Ozone,Portland,41-005-0004,AQS,1.0,35,0,.,18,7.0,45.5051,-122.675,Portland,2020-03-23
268,2019-06-17,31,Ozone,Portland,41-005-0004,AQS,2.0,31,0,5,14,8.0,45.5051,-122.675,Portland,2020-03-23
269,2019-06-18,31,Ozone,Portland,41-005-0004,AQS,3.0,31,0,.,16,13.0,45.5051,-122.675,Portland,2020-03-23
270,2019-06-19,31,Ozone,Portland,41-005-0004,AQS,2.0,31,0,.,19,17.0,45.5051,-122.675,Portland,2020-03-23
271,2019-06-20,26,Ozone,Portland,41-005-0004,AQS,2.0,26,0,11,19,19.0,45.5051,-122.675,Portland,2020-03-23
272,2019-06-21,29,Ozone,Portland,41-005-0004,AQS,2.0,29,0,.,21,11.0,45.5051,-122.675,Portland,2020-03-23
273,2019-06-22,28,Ozone,Portland,41-005-0004,AQS,2.0,28,0,.,18,13.0,45.5051,-122.675,Portland,2020-03-23
274,2019-06-23,31,Ozone,Portland,41-005-0004,AQS,2.0,31,0,4,17,8.0,45.5051,-122.675,Portland,2020-03-23
275,2019-06-24,36,Ozone,Portland,41-005-0004,AQS,2.0,36,0,.,22,20.0,45.5051,-122.675,Portland,2020-03-23
276,2019-06-25,34,Ozone,Portland,41-005-0004,AQS,2.0,34,0,.,25,19.0,45.5051,-122.675,Portland,2020-03-23
277,2019-06-26,34,Ozone,Portland,41-005-0004,AQS,2.0,34,0,9,19,15.0,45.5051,-122.675,Portland,2020-03-23
278,2019-06-27,20,Ozone,Portland,41-005-0004,AQS,1.0,20,0,.,18,12.0,45.5051,-122.675,Portland,2020-03-23
279,2019-06-28,34,Ozone,Portland,41-005-0004,AQS,3.0,34,0,.,21,12.0,45.5051,-122.675,Portland,2020-03-23
280,2019-06-29,42,Ozone,Portland,41-005-0004,AQS,2.0,42,0,6,28,11.0,45.5051,-122.675,Portland,2020-03-23
281,2019-06-30,44,Ozone,Portland,41-005-0004,AQS,2.0,44,0,.,26,13.0,45.5051,-122.675,Portland,2020-03-23
282,2019-07-01,33,Ozone,Portland,41-005-0004,AQS,2.0,33,0,.,30,11.0,45.5051,-122.675,Portland,2020-03-23
283,2019-07-02,27,Ozone,Portland,41-005-0004,AQS,2.0,27,0,8,20,13.0,45.5051,-122.675,Portland,2020-03-23
284,2019-07-03,31,Ozone,Portland,41-005-0004,AQS,3.0,31,0,.,22,19.0,45.5051,-122.675,Portland,2020-03-23
285,2019-07-04,42,Ozone,Portland,41-005-0004,AQS,2.0,42,0,.,37,12.0,45.5051,-122.675,Portland,2020-03-23
286,2019-07-05,32,PM2.5,Portland,41-067-0005,AQS,2.0,31,0,7,32,11.0,45.5051,-122.675,Portland,2020-03-23
287,2019-07-06,23,Ozone,Portland,41-005-0004,AQS,1.0,23,0,.,18,8.0,45.5051,-122.675,Portland,2020-03-23
288,2019-07-07,30,Ozone,Portland,41-005-0004,AQS,1.0,30,.,.,23,9.0,45.5051,-122.675,Portland,2020-03-23
289,2019-07-08,40,Ozone,Portland,41-005-0004,AQS,2.0,40,.,12,30,18.0,45.5051,-122.675,Portland,2020-03-23
290,2019-07-09,36,PM2.5,Portland,41-067-0005,AQS,2.0,27,0,.,36,18.0,45.5051,-122.675,Portland,2020-03-23
291,2019-07-10,20,PM2.5,Portland,41-009-0004,AQS,1.0,13,0,.,20,8.0,45.5051,-122.675,Portland,2020-03-23
292,2019-07-11,31,Ozone,Portland,41-005-0004,AQS,1.0,31,0,6,18,15.0,45.5051,-122.675,Portland,2020-03-23
293,2019-07-12,36,Ozone,Portland,41-005-0004,AQS,2.0,36,0,.,26,15.0,45.5051,-122.675,Portland,2020-03-23
294,2019-07-13,31,Ozone,Portland,41-005-0004,AQS,1.0,31,0,.,18,8.0,45.5051,-122.675,Portland,2020-03-23
295,2019-07-14,33,Ozone,Portland,41-005-0004,AQS,1.0,33,0,30,20,9.0,45.5051,-122.675,Portland,2020-03-23
296,2019-07-15,23,Ozone,Portland,41-005-0004,AQS,1.0,23,0,.,18,12.0,45.5051,-122.675,Portland,2020-03-23
297,2019-07-16,31,Ozone,Portland,53-011-0011,AQS,1.0,31,0,.,16,8.0,45.5051,-122.675,Portland,2020-03-23
298,2019-07-17,21,Ozone,Portland,41-005-0004,AQS,1.0,21,0,5,15,12.0,45.5051,-122.675,Portland,2020-03-23
299,2019-07-18,34,Ozone,Portland,41-005-0004,AQS,1.0,34,0,.,18,16.0,45.5051,-122.675,Portland,2020-03-23
300,2019-07-19,33,Ozone,Portland,41-005-0004,AQS,1.0,33,0,.,21,14.0,45.5051,-122.675,Portland,2020-03-23
301,2019-07-20,44,Ozone,Portland,41-005-0004,AQS,2.0,44,0,12,27,12.0,45.5051,-122.675,Portland,2020-03-23
302,2019-07-21,61,Ozone,Portland,41-051-0080,AQS,2.0,61,0,.,28,14.0,45.5051,-122.675,Portland,2020-03-23
303,2019-07-22,45,Ozone,Portland,41-005-0004,AQS,1.0,45,0,.,21,12.0,45.5051,-122.675,Portland,2020-03-23
304,2019-07-23,25,Ozone,Portland,41-005-0004,AQS,1.0,25,0,7,17,11.0,45.5051,-122.675,Portland,2020-03-23
305,2019-07-24,38,Ozone,Portland,41-005-0004,AQS,1.0,38,0,.,20,16.0,45.5051,-122.675,Portland,2020-03-23
306,2019-07-25,50,Ozone,Portland,41-005-0004,AQS,2.0,50,0,.,23,13.0,45.5051,-122.675,Portland,2020-03-23
307,2019-07-26,61,Ozone,Portland,41-005-0004,AQS,3.0,61,0,14,25,16.0,45.5051,-122.675,Portland,2020-03-23
308,2019-07-27,31,Ozone,Portland,41-005-0004,AQS,2.0,31,0,.,16,8.0,45.5051,-122.675,Portland,2020-03-23
309,2019-07-28,42,Ozone,Portland,41-005-0004,AQS,3.0,42,0,.,20,9.0,45.5051,-122.675,Portland,2020-03-23
310,2019-07-29,39,Ozone,Portland,41-005-0004,AQS,3.0,39,0,10,23,10.0,45.5051,-122.675,Portland,2020-03-23
311,2019-07-30,40,Ozone,Portland,41-005-0004,AQS,3.0,40,0,.,22,16.0,45.5051,-122.675,Portland,2020-03-23
312,2019-07-31,45,Ozone,Portland,53-011-0011,AQS,2.0,45,0,.,23,15.0,45.5051,-122.675,Portland,2020-03-23
313,2019-08-01,36,Ozone,Portland,41-009-0004,AQS,2.0,36,0,11,13,10.0,45.5051,-122.675,Portland,2020-03-23
314,2019-08-02,19,Ozone,Portland,53-011-0011,AQS,1.0,19,0,.,17,11.0,45.5051,-122.675,Portland,2020-03-23
315,2019-08-03,50,Ozone,Portland,41-005-0004,AQS,3.0,50,0,.,35,16.0,45.5051,-122.675,Portland,2020-03-23
316,2019-08-04,67,Ozone,Portland,41-005-0004,AQS,3.0,67,0,13,47,17.0,45.5051,-122.675,Portland,2020-03-23
317,2019-08-05,84,Ozone,Portland,41-005-0004,AQS,3.0,84,0,.,50,19.0,45.5051,-122.675,Portland,2020-03-23
318,2019-08-06,52,PM2.5,Portland,41-051-0080,AQS,2.0,51,0,.,52,10.0,45.5051,-122.675,Portland,2020-03-23
319,2019-08-07,48,PM2.5,Portland,41-051-0080,AQS,2.0,28,0,17,48,10.0,45.5051,-122.675,Portland,2020-03-23
320,2019-08-08,26,Ozone,Portland,41-009-0004,AQS,2.0,26,0,.,23,17.0,45.5051,-122.675,Portland,2020-03-23
321,2019-08-09,37,Ozone,Portland,41-005-0004,AQS,3.0,37,0,.,23,8.0,45.5051,-122.675,Portland,2020-03-23
322,2019-08-10,43,PM2.5,Portland,41-051-0080,AQS,2.0,27,1,8,43,14.0,45.5051,-122.675,Portland,2020-03-23
323,2019-08-11,34,Ozone,Portland,41-005-0004,AQS,2.0,34,0,7,23,9.0,45.5051,-122.675,Portland,2020-03-23
324,2019-08-12,41,Ozone,Portland,41-005-0004,AQS,2.0,41,0,.,25,22.0,45.5051,-122.675,Portland,2020-03-23
325,2019-08-13,49,Ozone,Portland,41-005-0004,AQS,5.0,49,1,15,28,15.0,45.5051,-122.675,Portland,2020-03-23
326,2019-08-14,44,Ozone,Portland,41-005-0004,AQS,2.0,44,0,.,21,12.0,45.5051,-122.675,Portland,2020-03-23
327,2019-08-15,33,Ozone,Portland,41-005-0004,AQS,2.0,33,0,.,21,11.0,45.5051,-122.675,Portland,2020-03-23
328,2019-08-16,38,Ozone,Portland,41-005-0004,AQS,2.0,38,0,10,28,10.0,45.5051,-122.675,Portland,2020-03-23
329,2019-08-17,28,Ozone,Portland,41-005-0004,AQS,2.0,28,0,.,21,10.0,45.5051,-122.675,Portland,2020-03-23
330,2019-08-18,30,Ozone,Portland,41-005-0004,AQS,2.0,30,0,.,20,10.0,45.5051,-122.675,Portland,2020-03-23
331,2019-08-19,36,Ozone,Portland,41-005-0004,AQS,2.0,36,0,9,19,10.0,45.5051,-122.675,Portland,2020-03-23
332,2019-08-20,45,Ozone,Portland,41-005-0004,AQS,2.0,45,0,.,30,12.0,45.5051,-122.675,Portland,2020-03-23
333,2019-08-21,35,PM2.5,Portland,41-067-0005,AQS,2.0,25,0,.,35,12.0,45.5051,-122.675,Portland,2020-03-23
334,2019-08-22,34,Ozone,Portland,41-005-0004,AQS,1.0,34,0,15,30,15.0,45.5051,-122.675,Portland,2020-03-23
335,2019-08-23,39,Ozone,Portland,41-005-0004,AQS,2.0,39,1,.,32,10.0,45.5051,-122.675,Portland,2020-03-23
336,2019-08-24,37,Ozone,Portland,41-005-0004,AQS,2.0,37,0,.,23,9.0,45.5051,-122.675,Portland,2020-03-23
337,2019-08-25,37,Ozone,Portland,41-005-0004,AQS,2.0,37,0,10,27,5.0,45.5051,-122.675,Portland,2020-03-23
338,2019-08-26,44,Ozone,Portland,41-009-0004,AQS,3.0,44,0,.,43,9.0,45.5051,-122.675,Portland,2020-03-23
339,2019-08-27,45,Ozone,Portland,53-011-0011,AQS,3.0,45,1,.,25,17.0,45.5051,-122.675,Portland,2020-03-23
340,2019-08-28,101,Ozone,Portland,41-005-0004,AQS,2.0,101,1,19,42,28.0,45.5051,-122.675,Portland,2020-03-23
341,2019-08-29,38,PM2.5,Portland,41-051-0080,AQS,1.0,35,0,.,38,18.0,45.5051,-122.675,Portland,2020-03-23
342,2019-08-30,32,Ozone,Portland,41-005-0004,AQS,1.0,32,0,.,27,17.0,45.5051,-122.675,Portland,2020-03-23
343,2019-08-31,36,Ozone,Portland,53-011-0011,AQS,2.0,36,0,14,28,11.0,45.5051,-122.675,Portland,2020-03-23
344,2019-09-01,35,Ozone,Portland,53-011-0011,AQS,1.0,35,0,.,21,11.0,45.5051,-122.675,Portland,2020-03-23
345,2019-09-02,36,Ozone,Portland,41-005-0004,AQS,2.0,36,0,.,28,14.0,45.5051,-122.675,Portland,2020-03-23
346,2019-09-03,38,Ozone,Portland,41-005-0004,AQS,2.0,38,0,11,33,12.0,45.5051,-122.675,Portland,2020-03-23
347,2019-09-04,33,Ozone,Portland,41-005-0004,AQS,0.0,33,0,.,24,19.0,45.5051,-122.675,Portland,2020-03-23
348,2019-09-05,44,Ozone,Portland,41-005-0004,AQS,3.0,44,0,.,34,35.0,45.5051,-122.675,Portland,2020-03-23
349,2019-09-06,39,Ozone,Portland,41-005-0004,AQS,3.0,39,0,19,28,14.0,45.5051,-122.675,Portland,2020-03-23
350,2019-09-07,28,PM2.5,Portland,41-051-0080,AQS,1.0,19,0,.,28,13.0,45.5051,-122.675,Portland,2020-03-23
351,2019-09-08,21,Ozone,Portland,41-005-0004,AQS,1.0,21,0,.,15,10.0,45.5051,-122.675,Portland,2020-03-23
352,2019-09-09,27,Ozone,Portland,41-005-0004,AQS,0.0,27,0,5,18,19.0,45.5051,-122.675,Portland,2020-03-23
353,2019-09-10,27,PM2.5,Portland,41-067-0005,AQS,1.0,25,0,.,27,19.0,45.5051,-122.675,Portland,2020-03-23
354,2019-09-11,32,Ozone,Portland,41-005-0004,AQS,3.0,32,0,.,28,22.0,45.5051,-122.675,Portland,2020-03-23
355,2019-09-12,34,PM2.5,Portland,41-051-0080,AQS,5.0,33,1,12,34,17.0,45.5051,-122.675,Portland,2020-03-23
356,2019-09-13,31,Ozone,Portland,41-005-0004,AQS,0.0,31,0,.,19,14.0,45.5051,-122.675,Portland,2020-03-23
357,2019-09-14,33,Ozone,Portland,41-005-0004,AQS,0.0,33,0,.,19,14.0,45.5051,-122.675,Portland,2020-03-23
358,2019-09-15,30,Ozone,Portland,41-005-0004,AQS,0.0,30,0,5,18,11.0,45.5051,-122.675,Portland,2020-03-23
359,2019-09-16,27,Ozone,Portland,41-005-0004,AQS,0.0,27,0,.,19,17.0,45.5051,-122.675,Portland,2020-03-23
360,2019-09-17,25,Ozone,Portland,41-005-0004,AQS,0.0,25,0,.,18,9.0,45.5051,-122.675,Portland,2020-03-23
361,2019-09-18,27,Ozone,Portland,41-005-0004,AQS,3.0,27,0,7,17,9.0,45.5051,-122.675,Portland,2020-03-23
362,2019-09-19,29,PM2.5,Portland,41-067-0005,AQS,5.0,25,0,.,29,18.0,45.5051,-122.675,Portland,2020-03-23
363,2019-09-20,26,PM2.5,Portland,41-067-0005,AQS,2.0,19,0,.,26,12.0,45.5051,-122.675,Portland,2020-03-23
364,2019-09-21,36,PM2.5,Portland,41-051-0080,AQS,5.0,27,0,11,36,11.0,45.5051,-122.675,Portland,2020-03-23
365,2019-09-22,40,PM2.5,Portland,41-051-0080,AQS,6.0,19,0,.,40,12.0,45.5051,-122.675,Portland,2020-03-23
366,2019-09-23,33,Ozone,Portland,41-005-0004,AQS,2.0,33,0,.,25,13.0,45.5051,-122.675,Portland,2020-03-23
367,2019-09-24,29,Ozone,Portland,41-005-0004,AQS,2.0,29,0,13,27,16.0,45.5051,-122.675,Portland,2020-03-23
368,2019-09-25,47,PM2.5,Portland,53-011-0022,AQS,5.0,31,0,.,47,21.0,45.5051,-122.675,Portland,2020-03-23
369,2019-09-26,38,PM2.5,Portland,41-067-0005,AQS,5.0,21,0,.,38,16.0,45.5051,-122.675,Portland,2020-03-23
370,2019-09-27,31,Ozone,Portland,41-005-0004,AQS,3.0,31,0,9,30,18.0,45.5051,-122.675,Portland,2020-03-23
371,2019-09-28,34,PM2.5,Portland,53-011-0024,AQS,3.0,31,0,.,34,16.0,45.5051,-122.675,Portland,2020-03-23
372,2019-09-29,20,Ozone,Portland,53-011-0011,AQS,3.0,20,0,.,17,10.0,45.5051,-122.675,Portland,2020-03-23
373,2019-09-30,24,PM2.5,Portland,53-011-0022,AQS,2.0,22,0,6,24,14.0,45.5051,-122.675,Portland,2020-03-23
374,2019-10-01,29,PM2.5,Portland,53-011-0022,AirNow,5.0,27,0,7,29,23.0,45.5051,-122.675,Portland,2020-03-23
375,2019-10-02,38,PM2.5,Portland,41-067-0005,AQS,6.0,23,0,.,38,16.0,45.5051,-122.675,Portland,2020-03-23
376,2019-10-03,23,PM2.5,Portland,41-067-0004,AQS,2.0,23,0,6,23,15.0,45.5051,-122.675,Portland,2020-03-23
377,2019-10-04,27,PM2.5,Portland,41-067-0004,AQS,2.0,23,0,.,27,14.0,45.5051,-122.675,Portland,2020-03-23
378,2019-10-05,45,PM2.5,Portland,41-051-0080,AQS,6.0,24,0,.,45,21.0,45.5051,-122.675,Portland,2020-03-23
379,2019-10-06,47,PM2.5,Portland,53-011-0024,AQS,7.0,21,0,13,47,14.0,45.5051,-122.675,Portland,2020-03-23
380,2019-10-07,41,PM2.5,Portland,41-067-0005,AQS,7.0,26,1,.,41,14.0,45.5051,-122.675,Portland,2020-03-23
381,2019-10-08,26,Ozone,Portland,41-051-0080,AQS,3.0,26,0,.,20,23.0,45.5051,-122.675,Portland,2020-03-23
382,2019-10-09,36,PM2.5,Portland,41-067-0005,AQS,6.0,20,1,9,36,19.0,45.5051,-122.675,Portland,2020-03-23
383,2019-10-10,36,PM2.5,Portland,53-011-0022,AirNow,5.0,30,0,.,36,18.0,45.5051,-122.675,Portland,2020-03-23
384,2019-10-11,33,PM2.5,Portland,53-011-0024,AQS,1.0,31,0,.,33,25.0,45.5051,-122.675,Portland,2020-03-23
385,2019-10-12,56,PM2.5,Portland,53-011-0024,AQS,2.0,30,0,21,56,20.0,45.5051,-122.675,Portland,2020-03-23
386,2019-10-13,66,PM2.5,Portland,53-011-0022,AirNow,2.0,25,0,.,66,21.0,45.5051,-122.675,Portland,2020-03-23
387,2019-10-14,71,PM2.5,Portland,53-011-0022,AirNow,7.0,24,1,.,71,26.0,45.5051,-122.675,Portland,2020-03-23
388,2019-10-15,66,PM2.5,Portland,53-011-0022,AirNow,9.0,19,1,22,66,21.0,45.5051,-122.675,Portland,2020-03-23
389,2019-10-16,50,PM2.5,Portland,41-067-0005,AQS,6.0,22,0,.,50,23.0,45.5051,-122.675,Portland,2020-03-23
390,2019-10-17,27,PM2.5,Portland,41-067-0005,AQS,1.0,26,0,.,27,16.0,45.5051,-122.675,Portland,2020-03-23
391,2019-10-18,33,PM2.5,Portland,41-067-0005,AQS,1.0,25,0,12,33,20.0,45.5051,-122.675,Portland,2020-03-23
392,2019-10-19,29,Ozone,Portland,41-051-0080,AQS,1.0,29,0,.,19,18.0,45.5051,-122.675,Portland,2020-03-23
393,2019-10-20,23,PM2.5,Portland,53-011-0022,AirNow,2.0,23,0,.,23,13.0,45.5051,-122.675,Portland,2020-03-23
394,2019-10-21,23,PM2.5,Portland,41-067-0004,AQS,1.0,23,0,8,23,18.0,45.5051,-122.675,Portland,2020-03-23
395,2019-10-22,27,PM2.5,Portland,41-067-0005,AQS,2.0,21,0,.,27,19.0,45.5051,-122.675,Portland,2020-03-23
396,2019-10-23,46,PM2.5,Portland,41-067-0005,AQS,3.0,10,.,.,46,21.0,45.5051,-122.675,Portland,2020-03-23
397,2019-10-24,59,PM2.5,Portland,41-067-0004,AQS,9.0,17,1,20,59,23.0,45.5051,-122.675,Portland,2020-03-23
398,2019-10-25,52,PM2.5,Portland,41-051-0080,AQS,11.0,16,1,.,52,19.0,45.5051,-122.675,Portland,2020-03-23
399,2019-10-26,42,PM2.5,Portland,41-051-0080,AQS,6.0,25,0,.,42,18.0,45.5051,-122.675,Portland,2020-03-23
400,2019-10-27,53,PM2.5,Portland,53-011-0024,AQS,8.0,23,1,13,53,23.0,45.5051,-122.675,Portland,2020-03-23
401,2019-10-28,56,PM2.5,Portland,53-011-0024,AQS,7.0,26,3,.,56,22.0,45.5051,-122.675,Portland,2020-03-23
402,2019-10-29,28,Ozone,Portland,41-051-0080,AQS,7.0,28,0,.,13,5.0,45.5051,-122.675,Portland,2020-03-23
403,2019-10-30,48,PM2.5,Portland,53-011-0024,AQS,1.0,27,0,13,48,6.0,45.5051,-122.675,Portland,2020-03-23
404,2019-10-31,70,PM2.5,Portland,53-011-0024,AQS,6.0,16,1,.,70,31.0,45.5051,-122.675,Portland,2020-03-23
405,2019-11-01,70,PM2.5,Portland,53-011-0024,AQS,6.0,31,1,.,70,27.0,45.5051,-122.675,Portland,2020-03-23
406,2019-11-02,75,PM2.5,Portland,41-067-0004,AQS,6.0,19,1,29,75,24.0,45.5051,-122.675,Portland,2020-03-23
407,2019-11-03,86,PM2.5,Portland,41-067-0004,AQS,13.0,14,3,.,86,21.0,45.5051,-122.675,Portland,2020-03-23
408,2019-11-04,85,PM2.5,Portland,41-051-0080,AQS,16.0,4,3,.,85,24.0,45.5051,-122.675,Portland,2020-03-23
409,2019-11-05,76,PM2.5,Portland,41-067-0005,AQS,16.0,2,3,25,76,18.0,45.5051,-122.675,Portland,2020-03-23
410,2019-11-06,47,PM2.5,Portland,41-051-2011,AQS,3.0,26,0,.,47,17.0,45.5051,-122.675,Portland,2020-03-23
411,2019-11-07,62,PM2.5,Portland,53-011-0024,AQS,5.0,26,1,.,62,30.0,45.5051,-122.675,Portland,2020-03-23
412,2019-11-08,69,PM2.5,Portland,41-067-0005,AQS,10.0,12,1,24,69,23.0,45.5051,-122.675,Portland,2020-03-23
413,2019-11-09,75,PM2.5,Portland,41-067-0005,AQS,13.0,10,1,.,75,19.0,45.5051,-122.675,Portland,2020-03-23
414,2019-11-10,58,PM2.5,Portland,41-051-0080,AQS,3.0,21,0,.,58,12.0,45.5051,-122.675,Portland,2020-03-23
